Study-obejct,Files,Methods,Files,Methods,LevenDistance
10,35,main.txt-10,45,main.txt,63,
10,35,main.txt-10,09,main.txt,54,
10,35,main.txt-10,72,main.txt,50,
10,35,main.txt-10,60,culculate.txt,67,
10,35,main.txt-10,11,score_breakup.txt,80,
10,35,main.txt-10,60,output.txt,84,
10,35,main.txt-10,76,main.txt,46,
10,35,main.txt-10,79,main.txt,50,
10,35,main.txt-10,85,main.txt,60,
10,35,main.txt-10,06,main.txt,53,
10,35,main.txt-10,32,main.txt,47,
10,35,main.txt-10,45,_get_result.txt,63,
10,35,main.txt-10,06,sup.txt,88,
10,35,main.txt-10,97,main.txt,47,
10,35,main.txt-10,19,main.txt,47,
10,35,main.txt-10,89,main.txt,47,
10,35,main.txt-10,36,main.txt,36,
10,35,main.txt-10,80,main.txt,46,
10,35,main.txt-10,84,main.txt,44,
10,35,main.txt-10,18,main.txt,48,
10,35,main.txt-10,93,main.txt,45,
10,35,main.txt-10,20,main.txt,53,
10,35,main.txt-10,28,main.txt,53,
10,35,main.txt-10,57,main.txt,29,
10,35,main.txt-10,61,initarreglos.txt,80,
10,35,main.txt-10,06,nor.txt,86,
10,35,main.txt-10,42,main.txt,47,
10,35,main.txt-10,51,main.txt,38,
10,35,main.txt-10,74,main.txt,44,
10,35,main.txt-10,61,main.txt,52,
10,35,main.txt-10,34,calcnum.txt,61,
10,35,main.txt-10,73,main.txt,52,
10,35,main.txt-10,63,main.txt,51,
10,35,main.txt-10,39,main.txt,54,
10,35,main.txt-10,91,main.txt,52,
10,35,main.txt-10,83,solve_all.txt,79,
10,35,main.txt-10,94,fact.txt,87,
10,35,main.txt-10,82,main.txt,42,
10,35,main.txt-10,94,main.txt,52,
10,35,main.txt-10,67,main.txt,49,
10,35,main.txt-10,98,main.txt,51,
10,35,main.txt-10,32,leastnots.txt,87,
10,35,main.txt-10,65,handlecase.txt,65,
10,35,main.txt-10,45,_parse_line.txt,63,
10,35,main.txt-10,37,main.txt,50,
10,35,main.txt-10,43,ans.txt,62,
10,35,main.txt-10,83,read_one_line_and_solve.txt,65,
10,35,main.txt-10,11,produce_output.txt,85,
10,35,main.txt-10,81,main.txt,49,
10,35,main.txt-10,12,main.txt,59,
10,35,main.txt-10,23,main.txt,63,
10,35,main.txt-10,30,main.txt,49,
10,35,main.txt-10.100,main.txt,47,
10,35,main.txt-10,23,dp.txt,72,
10,35,main.txt-10,47,main.txt,53,
10,35,main.txt-10,25,main.txt,42,
10,35,main.txt-10,43,main.txt,51,
10,35,main.txt-10,94,npr.txt,91,
10,35,main.txt-10,52,result.txt,72,
10,35,main.txt-10,10,main.txt,55,
10,35,main.txt-10,88,main.txt,80,
10,35,main.txt-10,07,main.txt,57,
10,35,main.txt-10,70,max.txt,93,
10,35,main.txt-10,33,main.txt,40,
10,35,main.txt-10,46,main.txt,80,
10,35,main.txt-10,41,main.txt,48,
10,35,main.txt-10,21,main1.txt,54,
10,35,main.txt-10,11,main.txt,59,
10,35,main.txt-10,94,gen_seqs.txt,59,
10,35,main.txt-10,21,cmpint.txt,89,
10,35,main.txt-10,65,canbemadesup.txt,83,
10,35,main.txt-10,17,main.txt,51,
10,35,main.txt-10,45,_get_input.txt,60,
10,38,main.txt-10,45,main.txt,78,
10,38,main.txt-10,09,main.txt,65,
10,38,main.txt-10,72,main.txt,64,
10,38,main.txt-10,60,culculate.txt,80,
10,38,main.txt-10,11,score_breakup.txt,88,
10,38,main.txt-10,60,output.txt,91,
10,38,main.txt-10,76,main.txt,64,
10,38,main.txt-10,79,main.txt,69,
10,38,main.txt-10,85,main.txt,66,
10,38,main.txt-10,06,main.txt,65,
10,38,main.txt-10,32,main.txt,66,
10,38,main.txt-10,45,_get_result.txt,78,
10,38,main.txt-10,06,sup.txt,93,
10,38,main.txt-10,97,main.txt,65,
10,38,main.txt-10,19,main.txt,69,
10,38,main.txt-10,89,main.txt,64,
10,38,main.txt-10,36,main.txt,64,
10,38,main.txt-10,80,main.txt,70,
10,38,main.txt-10,84,main.txt,63,
10,38,main.txt-10,18,main.txt,64,
10,38,main.txt-10,93,main.txt,63,
10,38,main.txt-10,20,main.txt,61,
10,38,main.txt-10,28,main.txt,63,
10,38,main.txt-10,57,main.txt,62,
10,38,main.txt-10,61,initarreglos.txt,86,
10,38,main.txt-10,06,nor.txt,92,
10,38,main.txt-10,42,main.txt,57,
10,38,main.txt-10,51,main.txt,64,
10,38,main.txt-10,74,main.txt,70,
10,38,main.txt-10,61,main.txt,57,
10,38,main.txt-10,34,calcnum.txt,74,
10,38,main.txt-10,73,main.txt,72,
10,38,main.txt-10,63,main.txt,69,
10,38,main.txt-10,39,main.txt,65,
10,38,main.txt-10,91,main.txt,59,
10,38,main.txt-10,83,solve_all.txt,88,
10,38,main.txt-10,94,fact.txt,92,
10,38,main.txt-10,82,main.txt,63,
10,38,main.txt-10,94,main.txt,60,
10,38,main.txt-10,67,main.txt,67,
10,38,main.txt-10,98,main.txt,65,
10,38,main.txt-10,32,leastnots.txt,92,
10,38,main.txt-10,65,handlecase.txt,80,
10,38,main.txt-10,45,_parse_line.txt,65,
10,38,main.txt-10,37,main.txt,71,
10,38,main.txt-10,43,ans.txt,70,
10,38,main.txt-10,83,read_one_line_and_solve.txt,81,
10,38,main.txt-10,11,produce_output.txt,91,
10,38,main.txt-10,81,main.txt,64,
10,38,main.txt-10,12,main.txt,63,
10,38,main.txt-10,23,main.txt,59,
10,38,main.txt-10,30,main.txt,66,
10,38,main.txt-10.100,main.txt,66,
10,38,main.txt-10,23,dp.txt,66,
10,38,main.txt-10,47,main.txt,73,
10,38,main.txt-10,25,main.txt,63,
10,38,main.txt-10,43,main.txt,67,
10,38,main.txt-10,94,npr.txt,94,
10,38,main.txt-10,52,result.txt,84,
10,38,main.txt-10,10,main.txt,53,
10,38,main.txt-10,88,main.txt,89,
10,38,main.txt-10,07,main.txt,67,
10,38,main.txt-10,70,max.txt,96,
10,38,main.txt-10,33,main.txt,61,
10,38,main.txt-10,46,main.txt,89,
10,38,main.txt-10,41,main.txt,70,
10,38,main.txt-10,21,main1.txt,65,
10,38,main.txt-10,11,main.txt,78,
10,38,main.txt-10,94,gen_seqs.txt,63,
10,38,main.txt-10,21,cmpint.txt,93,
10,38,main.txt-10,65,canbemadesup.txt,90,
10,38,main.txt-10,17,main.txt,65,
10,38,main.txt-10,45,_get_input.txt,75,
10,38,main.txt-10,35,main.txt,66,
10,27,main.txt-10,45,main.txt,74,
10,27,main.txt-10,09,main.txt,41,
10,27,main.txt-10,72,main.txt,48,
10,27,main.txt-10,60,culculate.txt,74,
10,27,main.txt-10,11,score_breakup.txt,84,
10,27,main.txt-10,60,output.txt,88,
10,27,main.txt-10,76,main.txt,45,
10,27,main.txt-10,79,main.txt,58,
10,27,main.txt-10,85,main.txt,47,
10,27,main.txt-10,06,main.txt,54,
10,27,main.txt-10,32,main.txt,62,
10,27,main.txt-10,45,_get_result.txt,69,
10,27,main.txt-10,06,sup.txt,91,
10,27,main.txt-10,97,main.txt,61,
10,27,main.txt-10,19,main.txt,57,
10,27,main.txt-10,89,main.txt,50,
10,27,main.txt-10,36,main.txt,57,
10,27,main.txt-10,80,main.txt,61,
10,27,main.txt-10,84,main.txt,49,
10,27,main.txt-10,18,main.txt,50,
10,27,main.txt-10,93,main.txt,41,
10,27,main.txt-10,20,main.txt,41,
10,27,main.txt-10,28,main.txt,36,
10,27,main.txt-10,57,main.txt,54,
10,27,main.txt-10,61,initarreglos.txt,85,
10,27,main.txt-10,06,nor.txt,89,
10,27,main.txt-10,42,main.txt,58,
10,27,main.txt-10,51,main.txt,53,
10,27,main.txt-10,74,main.txt,60,
10,27,main.txt-10,61,main.txt,50,
10,27,main.txt-10,34,calcnum.txt,65,
10,27,main.txt-10,73,main.txt,63,
10,27,main.txt-10,63,main.txt,59,
10,27,main.txt-10,39,main.txt,44,
10,27,main.txt-10,91,main.txt,44,
10,27,main.txt-10,83,solve_all.txt,85,
10,27,main.txt-10,94,fact.txt,90,
10,27,main.txt-10,82,main.txt,58,
10,27,main.txt-10,94,main.txt,46,
10,27,main.txt-10,67,main.txt,52,
10,27,main.txt-10,98,main.txt,40,
10,27,main.txt-10,32,leastnots.txt,90,
10,27,main.txt-10,65,handlecase.txt,74,
10,27,main.txt-10,45,_parse_line.txt,59,
10,27,main.txt-10,37,main.txt,61,
10,27,main.txt-10,43,ans.txt,60,
10,27,main.txt-10,83,read_one_line_and_solve.txt,77,
10,27,main.txt-10,11,produce_output.txt,88,
10,27,main.txt-10,81,main.txt,44,
10,27,main.txt-10,12,main.txt,46,
10,27,main.txt-10,23,main.txt,54,
10,27,main.txt-10,30,main.txt,43,
10,27,main.txt-10.100,main.txt,47,
10,27,main.txt-10,23,dp.txt,65,
10,27,main.txt-10,47,main.txt,64,
10,27,main.txt-10,25,main.txt,46,
10,27,main.txt-10,43,main.txt,56,
10,27,main.txt-10,94,npr.txt,93,
10,27,main.txt-10,52,result.txt,78,
10,27,main.txt-10,10,main.txt,52,
10,27,main.txt-10,88,main.txt,85,
10,27,main.txt-10,07,main.txt,63,
10,27,main.txt-10,70,max.txt,94,
10,27,main.txt-10,33,main.txt,54,
10,27,main.txt-10,46,main.txt,85,
10,27,main.txt-10,41,main.txt,55,
10,27,main.txt-10,21,main1.txt,53,
10,27,main.txt-10,11,main.txt,73,
10,27,main.txt-10,94,gen_seqs.txt,54,
10,27,main.txt-10,21,cmpint.txt,91,
10,27,main.txt-10,65,canbemadesup.txt,87,
10,27,main.txt-10,17,main.txt,49,
10,27,main.txt-10,45,_get_input.txt,71,
10,27,main.txt-10,35,main.txt,54,
10,27,main.txt-10,38,main.txt,62,
10,04,main.txt-10,45,main.txt,57,
10,04,main.txt-10,09,main.txt,61,
10,04,main.txt-10,72,main.txt,42,
10,04,main.txt-10,60,culculate.txt,59,
10,04,main.txt-10,11,score_breakup.txt,75,
10,04,main.txt-10,60,output.txt,78,
10,04,main.txt-10,76,main.txt,47,
10,04,main.txt-10,79,main.txt,43,
10,04,main.txt-10,85,main.txt,66,
10,04,main.txt-10,06,main.txt,47,
10,04,main.txt-10,32,main.txt,26,
10,04,main.txt-10,45,_get_result.txt,58,
10,04,main.txt-10,06,sup.txt,85,
10,04,main.txt-10,97,main.txt,18,
10,04,main.txt-10,19,main.txt,39,
10,04,main.txt-10,89,main.txt,42,
10,04,main.txt-10,36,main.txt,27,
10,04,main.txt-10,80,main.txt,28,
10,04,main.txt-10,84,main.txt,33,
10,04,main.txt-10,18,main.txt,42,
10,04,main.txt-10,93,main.txt,49,
10,04,main.txt-10,20,main.txt,60,
10,04,main.txt-10,28,main.txt,56,
10,04,main.txt-10,57,main.txt,34,
10,04,main.txt-10,61,initarreglos.txt,76,
10,04,main.txt-10,06,nor.txt,82,
10,04,main.txt-10,42,main.txt,41,
10,04,main.txt-10,51,main.txt,26,
10,04,main.txt-10,74,main.txt,38,
10,04,main.txt-10,61,main.txt,52,
10,04,main.txt-10,34,calcnum.txt,58,
10,04,main.txt-10,73,main.txt,37,
10,04,main.txt-10,63,main.txt,44,
10,04,main.txt-10,39,main.txt,63,
10,04,main.txt-10,91,main.txt,54,
10,04,main.txt-10,83,solve_all.txt,73,
10,04,main.txt-10,94,fact.txt,82,
10,04,main.txt-10,82,main.txt,32,
10,04,main.txt-10,94,main.txt,59,
10,04,main.txt-10,67,main.txt,45,
10,04,main.txt-10,98,main.txt,57,
10,04,main.txt-10,32,leastnots.txt,83,
10,04,main.txt-10,65,handlecase.txt,56,
10,04,main.txt-10,45,_parse_line.txt,60,
10,04,main.txt-10,37,main.txt,36,
10,04,main.txt-10,43,ans.txt,66,
10,04,main.txt-10,83,read_one_line_and_solve.txt,56,
10,04,main.txt-10,11,produce_output.txt,80,
10,04,main.txt-10,81,main.txt,47,
10,04,main.txt-10,12,main.txt,67,
10,04,main.txt-10,23,main.txt,68,
10,04,main.txt-10,30,main.txt,48,
10,04,main.txt-10.100,main.txt,47,
10,04,main.txt-10,23,dp.txt,64,
10,04,main.txt-10,47,main.txt,41,
10,04,main.txt-10,25,main.txt,40,
10,04,main.txt-10,43,main.txt,44,
10,04,main.txt-10,94,npr.txt,88,
10,04,main.txt-10,52,result.txt,63,
10,04,main.txt-10,10,main.txt,60,
10,04,main.txt-10,88,main.txt,73,
10,04,main.txt-10,07,main.txt,48,
10,04,main.txt-10,70,max.txt,90,
10,04,main.txt-10,33,main.txt,29,
10,04,main.txt-10,46,main.txt,73,
10,04,main.txt-10,41,main.txt,38,
10,04,main.txt-10,21,main1.txt,50,
10,04,main.txt-10,11,main.txt,49,
10,04,main.txt-10,94,gen_seqs.txt,62,
10,04,main.txt-10,21,cmpint.txt,85,
10,04,main.txt-10,65,canbemadesup.txt,78,
10,04,main.txt-10,17,main.txt,49,
10,04,main.txt-10,45,_get_input.txt,60,
10,04,main.txt-10,35,main.txt,44,
10,04,main.txt-10,38,main.txt,66,
10,04,main.txt-10,27,main.txt,59,
10,44,main.txt-10,45,main.txt,60,
10,44,main.txt-10,09,main.txt,57,
10,44,main.txt-10,72,main.txt,30,
10,44,main.txt-10,60,culculate.txt,58,
10,44,main.txt-10,11,score_breakup.txt,75,
10,44,main.txt-10,60,output.txt,81,
10,44,main.txt-10,76,main.txt,33,
10,44,main.txt-10,79,main.txt,39,
10,44,main.txt-10,85,main.txt,63,
10,44,main.txt-10,06,main.txt,34,
10,44,main.txt-10,32,main.txt,48,
10,44,main.txt-10,45,_get_result.txt,54,
10,44,main.txt-10,06,sup.txt,86,
10,44,main.txt-10,97,main.txt,44,
10,44,main.txt-10,19,main.txt,35,
10,44,main.txt-10,89,main.txt,27,
10,44,main.txt-10,36,main.txt,46,
10,44,main.txt-10,80,main.txt,39,
10,44,main.txt-10,84,main.txt,37,
10,44,main.txt-10,18,main.txt,42,
10,44,main.txt-10,93,main.txt,47,
10,44,main.txt-10,20,main.txt,49,
10,44,main.txt-10,28,main.txt,42,
10,44,main.txt-10,57,main.txt,41,
10,44,main.txt-10,61,initarreglos.txt,77,
10,44,main.txt-10,06,nor.txt,83,
10,44,main.txt-10,42,main.txt,52,
10,44,main.txt-10,51,main.txt,38,
10,44,main.txt-10,74,main.txt,29,
10,44,main.txt-10,61,main.txt,43,
10,44,main.txt-10,34,calcnum.txt,53,
10,44,main.txt-10,73,main.txt,44,
10,44,main.txt-10,63,main.txt,47,
10,44,main.txt-10,39,main.txt,53,
10,44,main.txt-10,91,main.txt,46,
10,44,main.txt-10,83,solve_all.txt,75,
10,44,main.txt-10,94,fact.txt,84,
10,44,main.txt-10,82,main.txt,43,
10,44,main.txt-10,94,main.txt,49,
10,44,main.txt-10,67,main.txt,24,
10,44,main.txt-10,98,main.txt,42,
10,44,main.txt-10,32,leastnots.txt,85,
10,44,main.txt-10,65,handlecase.txt,57,
10,44,main.txt-10,45,_parse_line.txt,56,
10,44,main.txt-10,37,main.txt,38,
10,44,main.txt-10,43,ans.txt,59,
10,44,main.txt-10,83,read_one_line_and_solve.txt,66,
10,44,main.txt-10,11,produce_output.txt,83,
10,44,main.txt-10,81,main.txt,29,
10,44,main.txt-10,12,main.txt,61,
10,44,main.txt-10,23,main.txt,65,
10,44,main.txt-10,30,main.txt,30,
10,44,main.txt-10.100,main.txt,26,
10,44,main.txt-10,23,dp.txt,63,
10,44,main.txt-10,47,main.txt,47,
10,44,main.txt-10,25,main.txt,43,
10,44,main.txt-10,43,main.txt,35,
10,44,main.txt-10,94,npr.txt,90,
10,44,main.txt-10,52,result.txt,65,
10,44,main.txt-10,10,main.txt,59,
10,44,main.txt-10,88,main.txt,76,
10,44,main.txt-10,07,main.txt,45,
10,44,main.txt-10,70,max.txt,91,
10,44,main.txt-10,33,main.txt,42,
10,44,main.txt-10,46,main.txt,75,
10,44,main.txt-10,41,main.txt,34,
10,44,main.txt-10,21,main1.txt,47,
10,44,main.txt-10,11,main.txt,58,
10,44,main.txt-10,94,gen_seqs.txt,54,
10,44,main.txt-10,21,cmpint.txt,87,
10,44,main.txt-10,65,canbemadesup.txt,79,
10,44,main.txt-10,17,main.txt,32,
10,44,main.txt-10,45,_get_input.txt,62,
10,44,main.txt-10,35,main.txt,44,
10,44,main.txt-10,38,main.txt,66,
10,44,main.txt-10,27,main.txt,49,
10,44,main.txt-10,04,main.txt,44,
10,83,solve_one_puzzle.txt-10,45,main.txt,66,
10,83,solve_one_puzzle.txt-10,09,main.txt,83,
10,83,solve_one_puzzle.txt-10,72,main.txt,67,
10,83,solve_one_puzzle.txt-10,60,culculate.txt,29,
10,83,solve_one_puzzle.txt-10,11,score_breakup.txt,47,
10,83,solve_one_puzzle.txt-10,60,output.txt,73,
10,83,solve_one_puzzle.txt-10,76,main.txt,70,
10,83,solve_one_puzzle.txt-10,79,main.txt,63,
10,83,solve_one_puzzle.txt-10,85,main.txt,85,
10,83,solve_one_puzzle.txt-10,06,main.txt,69,
10,83,solve_one_puzzle.txt-10,32,main.txt,66,
10,83,solve_one_puzzle.txt-10,45,_get_result.txt,45,
10,83,solve_one_puzzle.txt-10,06,sup.txt,65,
10,83,solve_one_puzzle.txt-10,97,main.txt,65,
10,83,solve_one_puzzle.txt-10,19,main.txt,58,
10,83,solve_one_puzzle.txt-10,89,main.txt,67,
10,83,solve_one_puzzle.txt-10,36,main.txt,68,
10,83,solve_one_puzzle.txt-10,80,main.txt,59,
10,83,solve_one_puzzle.txt-10,84,main.txt,72,
10,83,solve_one_puzzle.txt-10,18,main.txt,74,
10,83,solve_one_puzzle.txt-10,93,main.txt,78,
10,83,solve_one_puzzle.txt-10,20,main.txt,79,
10,83,solve_one_puzzle.txt-10,28,main.txt,76,
10,83,solve_one_puzzle.txt-10,57,main.txt,72,
10,83,solve_one_puzzle.txt-10,61,initarreglos.txt,58,
10,83,solve_one_puzzle.txt-10,06,nor.txt,60,
10,83,solve_one_puzzle.txt-10,42,main.txt,75,
10,83,solve_one_puzzle.txt-10,51,main.txt,68,
10,83,solve_one_puzzle.txt-10,74,main.txt,57,
10,83,solve_one_puzzle.txt-10,61,main.txt,76,
10,83,solve_one_puzzle.txt-10,34,calcnum.txt,54,
10,83,solve_one_puzzle.txt-10,73,main.txt,53,
10,83,solve_one_puzzle.txt-10,63,main.txt,64,
10,83,solve_one_puzzle.txt-10,39,main.txt,83,
10,83,solve_one_puzzle.txt-10,91,main.txt,77,
10,83,solve_one_puzzle.txt-10,83,solve_all.txt,57,
10,83,solve_one_puzzle.txt-10,94,fact.txt,63,
10,83,solve_one_puzzle.txt-10,82,main.txt,70,
10,83,solve_one_puzzle.txt-10,94,main.txt,81,
10,83,solve_one_puzzle.txt-10,67,main.txt,63,
10,83,solve_one_puzzle.txt-10,98,main.txt,77,
10,83,solve_one_puzzle.txt-10,32,leastnots.txt,73,
10,83,solve_one_puzzle.txt-10,65,handlecase.txt,48,
10,83,solve_one_puzzle.txt-10,45,_parse_line.txt,70,
10,83,solve_one_puzzle.txt-10,37,main.txt,55,
10,83,solve_one_puzzle.txt-10,43,ans.txt,68,
10,83,solve_one_puzzle.txt-10,83,read_one_line_and_solve.txt,62,
10,83,solve_one_puzzle.txt-10,11,produce_output.txt,67,
10,83,solve_one_puzzle.txt-10,81,main.txt,70,
10,83,solve_one_puzzle.txt-10,12,main.txt,85,
10,83,solve_one_puzzle.txt-10,23,main.txt,84,
10,83,solve_one_puzzle.txt-10,30,main.txt,68,
10,83,solve_one_puzzle.txt-10.100,main.txt,69,
10,83,solve_one_puzzle.txt-10,23,dp.txt,74,
10,83,solve_one_puzzle.txt-10,47,main.txt,54,
10,83,solve_one_puzzle.txt-10,25,main.txt,75,
10,83,solve_one_puzzle.txt-10,43,main.txt,64,
10,83,solve_one_puzzle.txt-10,94,npr.txt,75,
10,83,solve_one_puzzle.txt-10,52,result.txt,34,
10,83,solve_one_puzzle.txt-10,10,main.txt,83,
10,83,solve_one_puzzle.txt-10,88,main.txt,64,
10,83,solve_one_puzzle.txt-10,07,main.txt,63,
10,83,solve_one_puzzle.txt-10,70,max.txt,78,
10,83,solve_one_puzzle.txt-10,33,main.txt,70,
10,83,solve_one_puzzle.txt-10,46,main.txt,64,
10,83,solve_one_puzzle.txt-10,41,main.txt,56,
10,83,solve_one_puzzle.txt-10,21,main1.txt,71,
10,83,solve_one_puzzle.txt-10,11,main.txt,69,
10,83,solve_one_puzzle.txt-10,94,gen_seqs.txt,76,
10,83,solve_one_puzzle.txt-10,21,cmpint.txt,72,
10,83,solve_one_puzzle.txt-10,65,canbemadesup.txt,57,
10,83,solve_one_puzzle.txt-10,17,main.txt,70,
10,83,solve_one_puzzle.txt-10,45,_get_input.txt,69,
10,83,solve_one_puzzle.txt-10,35,main.txt,73,
10,83,solve_one_puzzle.txt-10,38,main.txt,84,
10,83,solve_one_puzzle.txt-10,27,main.txt,79,
10,83,solve_one_puzzle.txt-10,04,main.txt,65,
10,83,solve_one_puzzle.txt-10,44,main.txt,67,
10,70,print_case.txt-10,45,main.txt,76,
10,70,print_case.txt-10,09,main.txt,92,
10,70,print_case.txt-10,72,main.txt,85,
10,70,print_case.txt-10,60,culculate.txt,78,
10,70,print_case.txt-10,11,score_breakup.txt,66,
10,70,print_case.txt-10,60,output.txt,47,
10,70,print_case.txt-10,76,main.txt,87,
10,70,print_case.txt-10,79,main.txt,83,
10,70,print_case.txt-10,85,main.txt,93,
10,70,print_case.txt-10,06,main.txt,86,
10,70,print_case.txt-10,32,main.txt,84,
10,70,print_case.txt-10,45,_get_result.txt,82,
10,70,print_case.txt-10,06,sup.txt,57,
10,70,print_case.txt-10,97,main.txt,84,
10,70,print_case.txt-10,19,main.txt,82,
10,70,print_case.txt-10,89,main.txt,86,
10,70,print_case.txt-10,36,main.txt,85,
10,70,print_case.txt-10,80,main.txt,81,
10,70,print_case.txt-10,84,main.txt,88,
10,70,print_case.txt-10,18,main.txt,89,
10,70,print_case.txt-10,93,main.txt,90,
10,70,print_case.txt-10,20,main.txt,91,
10,70,print_case.txt-10,28,main.txt,90,
10,70,print_case.txt-10,57,main.txt,87,
10,70,print_case.txt-10,61,initarreglos.txt,75,
10,70,print_case.txt-10,06,nor.txt,58,
10,70,print_case.txt-10,42,main.txt,89,
10,70,print_case.txt-10,51,main.txt,86,
10,70,print_case.txt-10,74,main.txt,80,
10,70,print_case.txt-10,61,main.txt,89,
10,70,print_case.txt-10,34,calcnum.txt,84,
10,70,print_case.txt-10,73,main.txt,78,
10,70,print_case.txt-10,63,main.txt,84,
10,70,print_case.txt-10,39,main.txt,93,
10,70,print_case.txt-10,91,main.txt,90,
10,70,print_case.txt-10,83,solve_all.txt,54,
10,70,print_case.txt-10,94,fact.txt,65,
10,70,print_case.txt-10,82,main.txt,86,
10,70,print_case.txt-10,94,main.txt,92,
10,70,print_case.txt-10,67,main.txt,84,
10,70,print_case.txt-10,98,main.txt,90,
10,70,print_case.txt-10,32,leastnots.txt,66,
10,70,print_case.txt-10,65,handlecase.txt,74,
10,70,print_case.txt-10,45,_parse_line.txt,87,
10,70,print_case.txt-10,37,main.txt,79,
10,70,print_case.txt-10,43,ans.txt,88,
10,70,print_case.txt-10,83,read_one_line_and_solve.txt,75,
10,70,print_case.txt-10,11,produce_output.txt,58,
10,70,print_case.txt-10,81,main.txt,87,
10,70,print_case.txt-10,12,main.txt,93,
10,70,print_case.txt-10,23,main.txt,93,
10,70,print_case.txt-10,30,main.txt,86,
10,70,print_case.txt-10.100,main.txt,86,
10,70,print_case.txt-10,23,dp.txt,90,
10,70,print_case.txt-10,47,main.txt,78,
10,70,print_case.txt-10,25,main.txt,89,
10,70,print_case.txt-10,43,main.txt,84,
10,70,print_case.txt-10,94,npr.txt,57,
10,70,print_case.txt-10,52,result.txt,71,
10,70,print_case.txt-10,10,main.txt,93,
10,70,print_case.txt-10,88,main.txt,63,
10,70,print_case.txt-10,07,main.txt,83,
10,70,print_case.txt-10,70,max.txt,59,
10,70,print_case.txt-10,33,main.txt,87,
10,70,print_case.txt-10,46,main.txt,63,
10,70,print_case.txt-10,41,main.txt,81,
10,70,print_case.txt-10,21,main1.txt,87,
10,70,print_case.txt-10,11,main.txt,76,
10,70,print_case.txt-10,94,gen_seqs.txt,91,
10,70,print_case.txt-10,21,cmpint.txt,66,
10,70,print_case.txt-10,65,canbemadesup.txt,66,
10,70,print_case.txt-10,17,main.txt,86,
10,70,print_case.txt-10,45,_get_input.txt,82,
10,70,print_case.txt-10,35,main.txt,88,
10,70,print_case.txt-10,38,main.txt,93,
10,70,print_case.txt-10,27,main.txt,91,
10,70,print_case.txt-10,04,main.txt,84,
10,70,print_case.txt-10,44,main.txt,86,
10,70,print_case.txt-10,83,solve_one_puzzle.txt,74,
10,65,main.txt-10,45,main.txt,47,
10,65,main.txt-10,09,main.txt,82,
10,65,main.txt-10,72,main.txt,67,
10,65,main.txt-10,60,culculate.txt,66,
10,65,main.txt-10,11,score_breakup.txt,67,
10,65,main.txt-10,60,output.txt,64,
10,65,main.txt-10,76,main.txt,72,
10,65,main.txt-10,79,main.txt,65,
10,65,main.txt-10,85,main.txt,85,
10,65,main.txt-10,06,main.txt,70,
10,65,main.txt-10,32,main.txt,62,
10,65,main.txt-10,45,_get_result.txt,67,
10,65,main.txt-10,06,sup.txt,71,
10,65,main.txt-10,97,main.txt,62,
10,65,main.txt-10,19,main.txt,62,
10,65,main.txt-10,89,main.txt,69,
10,65,main.txt-10,36,main.txt,63,
10,65,main.txt-10,80,main.txt,57,
10,65,main.txt-10,84,main.txt,71,
10,65,main.txt-10,18,main.txt,73,
10,65,main.txt-10,93,main.txt,77,
10,65,main.txt-10,20,main.txt,81,
10,65,main.txt-10,28,main.txt,78,
10,65,main.txt-10,57,main.txt,67,
10,65,main.txt-10,61,initarreglos.txt,72,
10,65,main.txt-10,06,nor.txt,68,
10,65,main.txt-10,42,main.txt,72,
10,65,main.txt-10,51,main.txt,66,
10,65,main.txt-10,74,main.txt,56,
10,65,main.txt-10,61,main.txt,76,
10,65,main.txt-10,34,calcnum.txt,71,
10,65,main.txt-10,73,main.txt,56,
10,65,main.txt-10,63,main.txt,65,
10,65,main.txt-10,39,main.txt,82,
10,65,main.txt-10,91,main.txt,79,
10,65,main.txt-10,83,solve_all.txt,50,
10,65,main.txt-10,94,fact.txt,62,
10,65,main.txt-10,82,main.txt,67,
10,65,main.txt-10,94,main.txt,80,
10,65,main.txt-10,67,main.txt,65,
10,65,main.txt-10,98,main.txt,78,
10,65,main.txt-10,32,leastnots.txt,76,
10,65,main.txt-10,65,handlecase.txt,58,
10,65,main.txt-10,45,_parse_line.txt,74,
10,65,main.txt-10,37,main.txt,55,
10,65,main.txt-10,43,ans.txt,77,
10,65,main.txt-10,83,read_one_line_and_solve.txt,48,
10,65,main.txt-10,11,produce_output.txt,65,
10,65,main.txt-10,81,main.txt,74,
10,65,main.txt-10,12,main.txt,85,
10,65,main.txt-10,23,main.txt,84,
10,65,main.txt-10,30,main.txt,71,
10,65,main.txt-10.100,main.txt,70,
10,65,main.txt-10,23,dp.txt,81,
10,65,main.txt-10,47,main.txt,55,
10,65,main.txt-10,25,main.txt,73,
10,65,main.txt-10,43,main.txt,64,
10,65,main.txt-10,94,npr.txt,76,
10,65,main.txt-10,52,result.txt,62,
10,65,main.txt-10,10,main.txt,82,
10,65,main.txt-10,88,main.txt,57,
10,65,main.txt-10,07,main.txt,67,
10,65,main.txt-10,70,max.txt,79,
10,65,main.txt-10,33,main.txt,68,
10,65,main.txt-10,46,main.txt,57,
10,65,main.txt-10,41,main.txt,61,
10,65,main.txt-10,21,main1.txt,69,
10,65,main.txt-10,11,main.txt,50,
10,65,main.txt-10,94,gen_seqs.txt,82,
10,65,main.txt-10,21,cmpint.txt,71,
10,65,main.txt-10,65,canbemadesup.txt,71,
