Study-object,Files,Method,Files,Method,LevenDistance
1,33,main.txt-1,90,ispoweroftwo.txt,73
1,33,main.txt-1,70,main.txt,44
1,33,main.txt-1,22,ispoweroftwo.txt,68
1,33,main.txt-1,50,gcd.txt,75
1,33,main.txt-1,89,main.txt,46
1,33,main.txt-1,100,gcd.txt,86,
1,33,main.txt-1,85,low.txt,57
1,33,main.txt-1,4,exec.txt,68
1,33,main.txt-1,7,getint.txt,66
1,33,main.txt-1,66,gcd.txt,68
1,33,main.txt-1,94,test.txt,51
1,33,main.txt-1,77,gcd.txt,83
1,33,main.txt-1,88,gcd.txt,82
1,33,main.txt-1,48,main.txt,45
1,33,main.txt-1,2,main.txt,41
1,69,main.txt-1,9,shortest.txt,82
1,69,main.txt-1,47,check.txt,78
1,69,main.txt-1,30,main.txt,41
1,69,main.txt-1,98,main.txt,50
1,69,main.txt-1,17,gcd.txt,85
1,69,main.txt-1,34,main.txt,49
1,69,main.txt-1,65,main.txt,40
1,69,main.txt-1,66,main.txt,52
1,69,main.txt-1,38,g.txt,80
1,69,main.txt-1,80,main.txt,53
1,69,main.txt-1,75,powr.txt,77
1,69,main.txt-1,11,main.txt,40
1,69,main.txt-1,94,main.txt,86
1,69,main.txt-1,80,gcd.txt,82
1,69,main.txt-1,12,gcd.txt,85
1,69,main.txt-1,67,main.txt,53
1,69,main.txt-1,57,main.txt,35
1,69,main.txt-1,50,main.txt,59
1,69,main.txt-1,46,ispot2.txt,76
1,69,main.txt-1,12,main.txt,38
1,69,main.txt-1,41,betterpower.txt,78
1,69,main.txt-1,24,euclid.txt,82
1,69,main.txt-1,33,gen.txt,68
1,69,main.txt-1,64,t.txt,69
1,69,main.txt-1,45,ispow2.txt,74
1,69,main.txt-1,41,main.txt,47
1,69,main.txt-1,27,desc.txt,85
1,69,main.txt-1,40,main.txt,53
1,69,main.txt-1,94,read.txt,67
1,69,main.txt-1,23,main.txt,47
1,69,main.txt-1,59,gcd.txt,80
1,69,main.txt-1,10,main.txt,42
1,69,main.txt-1,86,mcd.txt,81
1,69,main.txt-1,26,gcd.txt,88
1,69,main.txt-1,8,gcd.txt,83
1,69,main.txt-1,14,main.txt,40
1,69,main.txt-1,58,main.txt,41
1,69,main.txt-1,83,main.txt,49
1,69,main.txt-1,17,main.txt,51
1,69,main.txt-1,46,elaboracaso.txt,57
1,69,main.txt-1,62,main.txt,48
1,69,main.txt-1,20,analyse.txt,67
1,69,main.txt-1,60,main.txt,59
1,69,main.txt-1,72,main.txt,43
1,69,main.txt-1,15,gcd.txt,81
1,69,main.txt-1,31,main.txt,30
1,69,main.txt-1,16,main.txt,43
1,69,main.txt-1,73,main.txt,48
1,69,main.txt-1,51,main.txt,56
1,69,main.txt-1,76,powerof2.txt,78
1,69,main.txt-1,26,main.txt,41
1,69,main.txt-1,28,mylog2.txt,83
1,69,main.txt-1,63,main.txt,39
1,69,main.txt-1,92,gcd.txt,86
1,69,main.txt-1,42,solve.txt,77
1,69,main.txt-1,46,euclide.txt,78
1,69,main.txt-1,90,gcd.txt,83
1,69,main.txt-1,1,main.txt,42
1,69,main.txt-1,84,main.txt,55
1,69,main.txt-1,13,power2.txt,74
1,69,main.txt-1,90,ispoweroftwo.txt,77
1,69,main.txt-1,70,main.txt,46
1,69,main.txt-1,22,ispoweroftwo.txt,73
1,69,main.txt-1,50,gcd.txt,79
1,69,main.txt-1,89,main.txt,40
1,69,main.txt-1,100,gcd.txt,88,
1,69,main.txt-1,85,low.txt,60
1,69,main.txt-1,4,exec.txt,75
1,69,main.txt-1,7,getint.txt,69
1,69,main.txt-1,66,gcd.txt,71
1,69,main.txt-1,94,test.txt,56
1,69,main.txt-1,77,gcd.txt,85
1,69,main.txt-1,88,gcd.txt,85
1,69,main.txt-1,48,main.txt,46
1,69,main.txt-1,2,main.txt,47
1,69,main.txt-1,33,main.txt,33
1,35,main.txt-1,9,shortest.txt,84
1,35,main.txt-1,47,check.txt,81
1,35,main.txt-1,30,main.txt,39
1,35,main.txt-1,98,main.txt,44
1,35,main.txt-1,17,gcd.txt,87
1,35,main.txt-1,34,main.txt,41
1,35,main.txt-1,65,main.txt,53
1,35,main.txt-1,66,main.txt,42
1,35,main.txt-1,38,g.txt,82
1,35,main.txt-1,80,main.txt,39
1,35,main.txt-1,75,powr.txt,80
1,35,main.txt-1,11,main.txt,52
1,35,main.txt-1,94,main.txt,87
1,35,main.txt-1,80,gcd.txt,84
1,35,main.txt-1,12,gcd.txt,86
1,35,main.txt-1,67,main.txt,38
1,35,main.txt-1,57,main.txt,51
1,35,main.txt-1,50,main.txt,48
1,35,main.txt-1,46,ispot2.txt,79
1,35,main.txt-1,12,main.txt,52
1,35,main.txt-1,41,betterpower.txt,81
1,35,main.txt-1,24,euclid.txt,85
1,35,main.txt-1,33,gen.txt,73
1,35,main.txt-1,64,t.txt,73
1,35,main.txt-1,45,ispow2.txt,78
1,35,main.txt-1,41,main.txt,38
1,35,main.txt-1,27,desc.txt,87
1,35,main.txt-1,40,main.txt,49
1,35,main.txt-1,94,read.txt,66
1,35,main.txt-1,23,main.txt,55
1,35,main.txt-1,59,gcd.txt,83
1,35,main.txt-1,10,main.txt,51
1,35,main.txt-1,86,mcd.txt,84
1,35,main.txt-1,26,gcd.txt,89
1,35,main.txt-1,8,gcd.txt,85
1,35,main.txt-1,14,main.txt,53
1,35,main.txt-1,58,main.txt,52
1,35,main.txt-1,83,main.txt,42
1,35,main.txt-1,17,main.txt,39
1,35,main.txt-1,46,elaboracaso.txt,57
1,35,main.txt-1,62,main.txt,42
1,35,main.txt-1,20,analyse.txt,70
1,35,main.txt-1,60,main.txt,45
1,35,main.txt-1,72,main.txt,48
1,35,main.txt-1,15,gcd.txt,84
1,35,main.txt-1,31,main.txt,47
1,35,main.txt-1,16,main.txt,41
1,35,main.txt-1,73,main.txt,39
1,35,main.txt-1,51,main.txt,62
1,35,main.txt-1,76,powerof2.txt,82
1,35,main.txt-1,26,main.txt,39
1,35,main.txt-1,28,mylog2.txt,85
1,35,main.txt-1,63,main.txt,50
1,35,main.txt-1,92,gcd.txt,87
1,35,main.txt-1,42,solve.txt,80
1,35,main.txt-1,46,euclide.txt,81
1,35,main.txt-1,90,gcd.txt,85
1,35,main.txt-1,1,main.txt,50
1,35,main.txt-1,84,main.txt,62
1,35,main.txt-1,13,power2.txt,79
1,35,main.txt-1,90,ispoweroftwo.txt,80
1,35,main.txt-1,70,main.txt,34
1,35,main.txt-1,22,ispoweroftwo.txt,77
1,35,main.txt-1,50,gcd.txt,82
1,35,main.txt-1,89,main.txt,52
1,35,main.txt-1,100,gcd.txt,90,
1,35,main.txt-1,85,low.txt,69
1,35,main.txt-1,4,exec.txt,75
1,35,main.txt-1,7,getint.txt,74
1,35,main.txt-1,66,gcd.txt,76
1,35,main.txt-1,94,test.txt,58
1,35,main.txt-1,77,gcd.txt,88
1,35,main.txt-1,88,gcd.txt,86
1,35,main.txt-1,48,main.txt,54
1,35,main.txt-1,2,main.txt,50
1,35,main.txt-1,33,main.txt,48
1,35,main.txt-1,69,main.txt,49
1,42,main.txt-1,9,shortest.txt,72
1,42,main.txt-1,47,check.txt,64
1,42,main.txt-1,30,main.txt,55
1,42,main.txt-1,98,main.txt,49
1,42,main.txt-1,17,gcd.txt,75
1,42,main.txt-1,34,main.txt,47
1,42,main.txt-1,65,main.txt,35
1,42,main.txt-1,66,main.txt,56
1,42,main.txt-1,38,g.txt,68
1,42,main.txt-1,80,main.txt,54
1,42,main.txt-1,75,powr.txt,66
1,42,main.txt-1,11,main.txt,42
1,42,main.txt-1,94,main.txt,75
1,42,main.txt-1,80,gcd.txt,68
1,42,main.txt-1,12,gcd.txt,74
1,42,main.txt-1,67,main.txt,57
1,42,main.txt-1,57,main.txt,38
1,42,main.txt-1,50,main.txt,55
1,42,main.txt-1,46,ispot2.txt,65
1,42,main.txt-1,12,main.txt,40
1,42,main.txt-1,41,betterpower.txt,65
1,42,main.txt-1,24,euclid.txt,70
1,42,main.txt-1,33,gen.txt,64
1,42,main.txt-1,64,t.txt,63
1,42,main.txt-1,45,ispow2.txt,63
1,42,main.txt-1,41,main.txt,58
1,42,main.txt-1,27,desc.txt,74
1,42,main.txt-1,40,main.txt,68
1,42,main.txt-1,94,read.txt,57
1,42,main.txt-1,23,main.txt,27
1,42,main.txt-1,59,gcd.txt,71
1,42,main.txt-1,10,main.txt,46
1,42,main.txt-1,86,mcd.txt,69
1,42,main.txt-1,26,gcd.txt,79
1,42,main.txt-1,8,gcd.txt,70
1,42,main.txt-1,14,main.txt,58
1,42,main.txt-1,58,main.txt,48
1,42,main.txt-1,83,main.txt,52
1,42,main.txt-1,17,main.txt,61
1,42,main.txt-1,46,elaboracaso.txt,61
1,42,main.txt-1,62,main.txt,55
1,42,main.txt-1,20,analyse.txt,70
1,42,main.txt-1,60,main.txt,56
1,42,main.txt-1,72,main.txt,57
1,42,main.txt-1,15,gcd.txt,70
1,42,main.txt-1,31,main.txt,46
1,42,main.txt-1,16,main.txt,50
1,42,main.txt-1,73,main.txt,55
1,42,main.txt-1,51,main.txt,28
1,42,main.txt-1,76,powerof2.txt,67
1,42,main.txt-1,26,main.txt,53
1,42,main.txt-1,28,mylog2.txt,72
1,42,main.txt-1,63,main.txt,43
1,42,main.txt-1,92,gcd.txt,76
1,42,main.txt-1,42,solve.txt,67
1,42,main.txt-1,46,euclide.txt,66
1,42,main.txt-1,90,gcd.txt,71
1,42,main.txt-1,1,main.txt,33
1,42,main.txt-1,84,main.txt,29
1,42,main.txt-1,13,power2.txt,64
1,42,main.txt-1,90,ispoweroftwo.txt,65
1,42,main.txt-1,70,main.txt,58
1,42,main.txt-1,22,ispoweroftwo.txt,58
1,42,main.txt-1,50,gcd.txt,64
1,42,main.txt-1,89,main.txt,63
1,42,main.txt-1,100,gcd.txt,80,
1,42,main.txt-1,85,low.txt,68
1,42,main.txt-1,4,exec.txt,53
1,42,main.txt-1,7,getint.txt,64
1,42,main.txt-1,66,gcd.txt,64
1,42,main.txt-1,94,test.txt,60
1,42,main.txt-1,77,gcd.txt,76
1,42,main.txt-1,88,gcd.txt,75
1,42,main.txt-1,48,main.txt,51
1,42,main.txt-1,2,main.txt,57
1,42,main.txt-1,33,main.txt,45
1,42,main.txt-1,69,main.txt,55
1,42,main.txt-1,35,main.txt,60
1,99,main.txt-1,9,shortest.txt,81
1,99,main.txt-1,47,check.txt,77
1,99,main.txt-1,30,main.txt,46
1,99,main.txt-1,98,main.txt,47
1,99,main.txt-1,17,gcd.txt,84
1,99,main.txt-1,34,main.txt,39
1,99,main.txt-1,65,main.txt,41
1,99,main.txt-1,66,main.txt,52
1,99,main.txt-1,38,g.txt,78
1,99,main.txt-1,80,main.txt,48
1,99,main.txt-1,75,powr.txt,76
1,99,main.txt-1,11,main.txt,33
1,99,main.txt-1,94,main.txt,84
1,99,main.txt-1,80,gcd.txt,80
1,99,main.txt-1,12,gcd.txt,84
1,99,main.txt-1,67,main.txt,53
1,99,main.txt-1,57,main.txt,43
1,99,main.txt-1,50,main.txt,50
1,99,main.txt-1,46,ispot2.txt,75
1,99,main.txt-1,12,main.txt,42
1,99,main.txt-1,41,betterpower.txt,77
1,99,main.txt-1,24,euclid.txt,81
1,99,main.txt-1,33,gen.txt,67
1,99,main.txt-1,64,t.txt,69
1,99,main.txt-1,45,ispow2.txt,74
1,99,main.txt-1,41,main.txt,51
1,99,main.txt-1,27,desc.txt,84
1,99,main.txt-1,40,main.txt,58
1,99,main.txt-1,94,read.txt,61
1,99,main.txt-1,23,main.txt,38
1,99,main.txt-1,59,gcd.txt,80
1,99,main.txt-1,10,main.txt,36
1,99,main.txt-1,86,mcd.txt,79
1,99,main.txt-1,26,gcd.txt,87
1,99,main.txt-1,8,gcd.txt,82
1,99,main.txt-1,14,main.txt,44
1,99,main.txt-1,58,main.txt,40
1,99,main.txt-1,83,main.txt,47
1,99,main.txt-1,17,main.txt,48
1,99,main.txt-1,46,elaboracaso.txt,59
1,99,main.txt-1,62,main.txt,36
1,99,main.txt-1,20,analyse.txt,67
1,99,main.txt-1,60,main.txt,54
1,99,main.txt-1,72,main.txt,48
1,99,main.txt-1,15,gcd.txt,80
1,99,main.txt-1,31,main.txt,37
1,99,main.txt-1,16,main.txt,47
1,99,main.txt-1,73,main.txt,42
1,99,main.txt-1,51,main.txt,54
1,99,main.txt-1,76,powerof2.txt,77
1,99,main.txt-1,26,main.txt,48
1,99,main.txt-1,28,mylog2.txt,82
1,99,main.txt-1,63,main.txt,37
1,99,main.txt-1,92,gcd.txt,85
1,99,main.txt-1,42,solve.txt,76
1,99,main.txt-1,46,euclide.txt,76
1,99,main.txt-1,90,gcd.txt,82
1,99,main.txt-1,1,main.txt,41
1,99,main.txt-1,84,main.txt,53
1,99,main.txt-1,13,power2.txt,73
1,99,main.txt-1,90,ispoweroftwo.txt,76
1,99,main.txt-1,70,main.txt,51
1,99,main.txt-1,22,ispoweroftwo.txt,71
1,99,main.txt-1,50,gcd.txt,78
1,99,main.txt-1,89,main.txt,47
1,99,main.txt-1,100,gcd.txt,87,
1,99,main.txt-1,85,low.txt,61
1,99,main.txt-1,4,exec.txt,70
1,99,main.txt-1,7,getint.txt,69
1,99,main.txt-1,66,gcd.txt,70
1,99,main.txt-1,94,test.txt,58
1,99,main.txt-1,77,gcd.txt,85
1,99,main.txt-1,88,gcd.txt,84
1,99,main.txt-1,48,main.txt,39
1,99,main.txt-1,2,main.txt,46
1,99,main.txt-1,33,main.txt,42
1,99,main.txt-1,69,main.txt,47
1,99,main.txt-1,35,main.txt,50
1,99,main.txt-1,42,main.txt,45
1,82,gcd.txt-1,9,shortest.txt,34
1,82,gcd.txt-1,47,check.txt,45
1,82,gcd.txt-1,30,main.txt,78
1,82,gcd.txt-1,98,main.txt,80
1,82,gcd.txt-1,17,gcd.txt,38
1,82,gcd.txt-1,34,main.txt,76
1,82,gcd.txt-1,65,main.txt,71
1,82,gcd.txt-1,66,main.txt,76
1,82,gcd.txt-1,38,g.txt,37
1,82,gcd.txt-1,80,main.txt,79
1,82,gcd.txt-1,75,powr.txt,49
1,82,gcd.txt-1,11,main.txt,73
1,82,gcd.txt-1,94,main.txt,67
1,82,gcd.txt-1,80,gcd.txt,44
1,82,gcd.txt-1,12,gcd.txt,37
1,82,gcd.txt-1,67,main.txt,81
1,82,gcd.txt-1,57,main.txt,71
1,82,gcd.txt-1,50,main.txt,78
1,82,gcd.txt-1,46,ispot2.txt,53
1,82,gcd.txt-1,12,main.txt,74
1,82,gcd.txt-1,41,betterpower.txt,52
1,82,gcd.txt-1,24,euclid.txt,48
1,82,gcd.txt-1,33,gen.txt,52
1,82,gcd.txt-1,64,t.txt,49
1,82,gcd.txt-1,45,ispow2.txt,50
1,82,gcd.txt-1,41,main.txt,80
1,82,gcd.txt-1,27,desc.txt,57
1,82,gcd.txt-1,40,main.txt,86
1,82,gcd.txt-1,94,read.txt,67
1,82,gcd.txt-1,23,main.txt,73
1,82,gcd.txt-1,59,gcd.txt,12
1,82,gcd.txt-1,10,main.txt,75
1,82,gcd.txt-1,86,mcd.txt,42
1,82,gcd.txt-1,26,gcd.txt,48
1,82,gcd.txt-1,8,gcd.txt,45
1,82,gcd.txt-1,14,main.txt,81
1,82,gcd.txt-1,58,main.txt,76
1,82,gcd.txt-1,83,main.txt,79
1,82,gcd.txt-1,17,main.txt,81
1,82,gcd.txt-1,46,elaboracaso.txt,73
1,82,gcd.txt-1,62,main.txt,79
1,82,gcd.txt-1,20,analyse.txt,60
1,82,gcd.txt-1,60,main.txt,79
1,82,gcd.txt-1,72,main.txt,79
1,82,gcd.txt-1,15,gcd.txt,32
1,82,gcd.txt-1,31,main.txt,74
1,82,gcd.txt-1,16,main.txt,78
1,82,gcd.txt-1,73,main.txt,79
1,82,gcd.txt-1,51,main.txt,69
1,82,gcd.txt-1,76,powerof2.txt,60
1,82,gcd.txt-1,26,main.txt,79
1,82,gcd.txt-1,28,mylog2.txt,56
1,82,gcd.txt-1,63,main.txt,78
1,82,gcd.txt-1,92,gcd.txt,37
1,82,gcd.txt-1,42,solve.txt,35
1,82,gcd.txt-1,46,euclide.txt,39
1,82,gcd.txt-1,90,gcd.txt,45
1,82,gcd.txt-1,1,main.txt,70
1,82,gcd.txt-1,84,main.txt,69
1,82,gcd.txt-1,13,power2.txt,45
1,82,gcd.txt-1,90,ispoweroftwo.txt,48
1,82,gcd.txt-1,70,main.txt,80
1,82,gcd.txt-1,22,ispoweroftwo.txt,56
1,82,gcd.txt-1,50,gcd.txt,51
1,82,gcd.txt-1,89,main.txt,82
1,82,gcd.txt-1,100,gcd.txt,55,
1,82,gcd.txt-1,85,low.txt,64
1,82,gcd.txt-1,4,exec.txt,51
1,82,gcd.txt-1,7,getint.txt,58
1,82,gcd.txt-1,66,gcd.txt,45
1,82,gcd.txt-1,94,test.txt,73
1,82,gcd.txt-1,77,gcd.txt,44
1,82,gcd.txt-1,88,gcd.txt,37
1,82,gcd.txt-1,48,main.txt,77
1,82,gcd.txt-1,2,main.txt,82
1,82,gcd.txt-1,33,main.txt,75
1,82,gcd.txt-1,69,main.txt,78
1,82,gcd.txt-1,35,main.txt,81
1,82,gcd.txt-1,42,main.txt,68
1,82,gcd.txt-1,99,main.txt,78
1,96,gcd.txt-1,9,shortest.txt,43
1,96,gcd.txt-1,47,check.txt,58
1,96,gcd.txt-1,30,main.txt,87
1,96,gcd.txt-1,98,main.txt,87
1,96,gcd.txt-1,17,gcd.txt,22
1,96,gcd.txt-1,34,main.txt,85
1,96,gcd.txt-1,65,main.txt,82
1,96,gcd.txt-1,66,main.txt,84
1,96,gcd.txt-1,38,g.txt,47
1,96,gcd.txt-1,80,main.txt,87
1,96,gcd.txt-1,75,powr.txt,62
1,96,gcd.txt-1,11,main.txt,83
1,96,gcd.txt-1,94,main.txt,60
1,96,gcd.txt-1,80,gcd.txt,38
1,96,gcd.txt-1,12,gcd.txt,24
1,96,gcd.txt-1,67,main.txt,88
1,96,gcd.txt-1,57,main.txt,82
1,96,gcd.txt-1,50,main.txt,87
1,96,gcd.txt-1,46,ispot2.txt,63
1,96,gcd.txt-1,12,main.txt,83
1,96,gcd.txt-1,41,betterpower.txt,56
1,96,gcd.txt-1,24,euclid.txt,50
1,96,gcd.txt-1,33,gen.txt,72
1,96,gcd.txt-1,64,t.txt,67
1,96,gcd.txt-1,45,ispow2.txt,63
1,96,gcd.txt-1,41,main.txt,89
1,96,gcd.txt-1,27,desc.txt,45
1,96,gcd.txt-1,40,main.txt,92
1,96,gcd.txt-1,94,read.txt,76
1,96,gcd.txt-1,23,main.txt,83
1,96,gcd.txt-1,59,gcd.txt,41
1,96,gcd.txt-1,10,main.txt,85
1,96,gcd.txt-1,86,mcd.txt,52
1,96,gcd.txt-1,26,gcd.txt,0
1,96,gcd.txt-1,8,gcd.txt,37
1,96,gcd.txt-1,14,main.txt,88
1,96,gcd.txt-1,58,main.txt,86
1,96,gcd.txt-1,83,main.txt,87
1,96,gcd.txt-1,17,main.txt,89
1,96,gcd.txt-1,46,elaboracaso.txt,85
1,96,gcd.txt-1,62,main.txt,87
1,96,gcd.txt-1,20,analyse.txt,76
1,96,gcd.txt-1,60,main.txt,88
1,96,gcd.txt-1,72,main.txt,88
1,96,gcd.txt-1,15,gcd.txt,39
1,96,gcd.txt-1,31,main.txt,85
1,96,gcd.txt-1,16,main.txt,86
1,96,gcd.txt-1,73,main.txt,88
1,96,gcd.txt-1,51,main.txt,78
1,96,gcd.txt-1,76,powerof2.txt,65
1,96,gcd.txt-1,26,main.txt,87
1,96,gcd.txt-1,28,mylog2.txt,51
1,96,gcd.txt-1,63,main.txt,87
1,96,gcd.txt-1,92,gcd.txt,23
1,96,gcd.txt-1,42,solve.txt,61
1,96,gcd.txt-1,46,euclide.txt,50
1,96,gcd.txt-1,90,gcd.txt,38
1,96,gcd.txt-1,1,main.txt,81
1,96,gcd.txt-1,84,main.txt,78
1,96,gcd.txt-1,13,power2.txt,64
1,96,gcd.txt-1,90,ispoweroftwo.txt,62
1,96,gcd.txt-1,70,main.txt,88
1,96,gcd.txt-1,22,ispoweroftwo.txt,68
1,96,gcd.txt-1,50,gcd.txt,51
1,96,gcd.txt-1,89,main.txt,90
1,96,gcd.txt-1,100,gcd.txt,14,
1,96,gcd.txt-1,85,low.txt,78
1,96,gcd.txt-1,4,exec.txt,64
1,96,gcd.txt-1,7,getint.txt,72
1,96,gcd.txt-1,66,gcd.txt,65
1,96,gcd.txt-1,94,test.txt,83
1,96,gcd.txt-1,77,gcd.txt,37
1,96,gcd.txt-1,88,gcd.txt,24
1,96,gcd.txt-1,48,main.txt,86
1,96,gcd.txt-1,2,main.txt,89
1,96,gcd.txt-1,33,main.txt,85
1,96,gcd.txt-1,69,main.txt,88
1,96,gcd.txt-1,35,main.txt,89
1,96,gcd.txt-1,42,main.txt,79
1,96,gcd.txt-1,99,main.txt,86
1,96,gcd.txt-1,82,gcd.txt,48
1,22,elf.txt-1,9,shortest.txt,28
1,22,elf.txt-1,47,check.txt,50
1,22,elf.txt-1,30,main.txt,84
1,22,elf.txt-1,98,main.txt,83
1,22,elf.txt-1,17,gcd.txt,36
1,22,elf.txt-1,34,main.txt,81
1,22,elf.txt-1,65,main.txt,78
1,22,elf.txt-1,66,main.txt,80
1,22,elf.txt-1,38,g.txt,48
1,22,elf.txt-1,80,main.txt,83
1,22,elf.txt-1,75,powr.txt,52
1,22,elf.txt-1,11,main.txt,80
1,22,elf.txt-1,94,main.txt,62
1,22,elf.txt-1,80,gcd.txt,45
1,22,elf.txt-1,12,gcd.txt,17
1,22,elf.txt-1,67,main.txt,85
1,22,elf.txt-1,57,main.txt,78
1,22,elf.txt-1,50,main.txt,83
1,22,elf.txt-1,46,ispot2.txt,55
1,22,elf.txt-1,12,main.txt,79
1,22,elf.txt-1,41,betterpower.txt,53
1,22,elf.txt-1,24,euclid.txt,62
1,22,elf.txt-1,33,gen.txt,66
1,22,elf.txt-1,64,t.txt,61
1,22,elf.txt-1,45,ispow2.txt,56
1,22,elf.txt-1,41,main.txt,85
1,22,elf.txt-1,27,desc.txt,46
1,22,elf.txt-1,40,main.txt,89
1,22,elf.txt-1,94,read.txt,73
1,22,elf.txt-1,23,main.txt,79
1,22,elf.txt-1,59,gcd.txt,42
1,22,elf.txt-1,10,main.txt,80
1,22,elf.txt-1,86,mcd.txt,48
1,22,elf.txt-1,26,gcd.txt,37
1,22,elf.txt-1,8,gcd.txt,45
1,22,elf.txt-1,14,main.txt,85
1,22,elf.txt-1,58,main.txt,82
1,22,elf.txt-1,83,main.txt,84
1,22,elf.txt-1,17,main.txt,85
1,22,elf.txt-1,46,elaboracaso.txt,81
1,22,elf.txt-1,62,main.txt,83
1,22,elf.txt-1,20,analyse.txt,69
1,22,elf.txt-1,60,main.txt,84
1,22,elf.txt-1,72,main.txt,85
1,22,elf.txt-1,15,gcd.txt,33
1,22,elf.txt-1,31,main.txt,81
1,22,elf.txt-1,16,main.txt,83
1,22,elf.txt-1,73,main.txt,84
1,22,elf.txt-1,51,main.txt,74
1,22,elf.txt-1,76,powerof2.txt,60
1,22,elf.txt-1,26,main.txt,84
1,22,elf.txt-1,28,mylog2.txt,48
1,22,elf.txt-1,63,main.txt,84
1,22,elf.txt-1,92,gcd.txt,26
1,22,elf.txt-1,42,solve.txt,55
1,22,elf.txt-1,46,euclide.txt,45
1,22,elf.txt-1,90,gcd.txt,46
1,22,elf.txt-1,1,main.txt,78
1,22,elf.txt-1,84,main.txt,74
1,22,elf.txt-1,13,power2.txt,55
1,22,elf.txt-1,90,ispoweroftwo.txt,55
1,22,elf.txt-1,70,main.txt,84
1,22,elf.txt-1,22,ispoweroftwo.txt,59
1,22,elf.txt-1,50,gcd.txt,58
1,22,elf.txt-1,89,main.txt,86
1,22,elf.txt-1,100,gcd.txt,46,
1,22,elf.txt-1,85,low.txt,74
1,22,elf.txt-1,4,exec.txt,64
1,22,elf.txt-1,7,getint.txt,63
1,22,elf.txt-1,66,gcd.txt,57
1,22,elf.txt-1,94,test.txt,80
1,22,elf.txt-1,77,gcd.txt,33
1,22,elf.txt-1,88,gcd.txt,17
1,22,elf.txt-1,48,main.txt,82
1,22,elf.txt-1,2,main.txt,85
1,22,elf.txt-1,33,main.txt,81
1,22,elf.txt-1,69,main.txt,84
1,22,elf.txt-1,35,main.txt,86
1,22,elf.txt-1,42,main.txt,74
1,22,elf.txt-1,99,main.txt,83
1,22,elf.txt-1,82,gcd.txt,45
1,22,elf.txt-1,96,gcd.txt,37
1,80,ispoweroftwo.txt-1,9,shortest.txt,52
1,80,ispoweroftwo.txt-1,47,check.txt,55
1,80,ispoweroftwo.txt-1,30,main.txt,87
1,80,ispoweroftwo.txt-1,98,main.txt,87
1,80,ispoweroftwo.txt-1,17,gcd.txt,49
1,80,ispoweroftwo.txt-1,34,main.txt,85
1,80,ispoweroftwo.txt-1,65,main.txt,82
1,80,ispoweroftwo.txt-1,66,main.txt,84
1,80,ispoweroftwo.txt-1,38,g.txt,54
1,80,ispoweroftwo.txt-1,80,main.txt,87
1,80,ispoweroftwo.txt-1,75,powr.txt,54
1,80,ispoweroftwo.txt-1,11,main.txt,82
1,80,ispoweroftwo.txt-1,94,main.txt,61
1,80,ispoweroftwo.txt-1,80,gcd.txt,50
1,80,ispoweroftwo.txt-1,12,gcd.txt,49
1,80,ispoweroftwo.txt-1,67,main.txt,88
1,80,ispoweroftwo.txt-1,57,main.txt,82
1,80,ispoweroftwo.txt-1,50,main.txt,87
1,80,ispoweroftwo.txt-1,46,ispot2.txt,57
1,80,ispoweroftwo.txt-1,12,main.txt,83
1,80,ispoweroftwo.txt-1,41,betterpower.txt,57
1,80,ispoweroftwo.txt-1,24,euclid.txt,58
1,80,ispoweroftwo.txt-1,33,gen.txt,70
1,80,ispoweroftwo.txt-1,64,t.txt,69
1,80,ispoweroftwo.txt-1,45,ispow2.txt,57
1,80,ispoweroftwo.txt-1,41,main.txt,89
1,80,ispoweroftwo.txt-1,27,desc.txt,48
1,80,ispoweroftwo.txt-1,40,main.txt,91
1,80,ispoweroftwo.txt-1,94,read.txt,77
1,80,ispoweroftwo.txt-1,23,main.txt,82
1,80,ispoweroftwo.txt-1,59,gcd.txt,55
1,80,ispoweroftwo.txt-1,10,main.txt,85
1,80,ispoweroftwo.txt-1,86,mcd.txt,49
1,80,ispoweroftwo.txt-1,26,gcd.txt,41
1,80,ispoweroftwo.txt-1,8,gcd.txt,47
1,80,ispoweroftwo.txt-1,14,main.txt,88
1,80,ispoweroftwo.txt-1,58,main.txt,86
1,80,ispoweroftwo.txt-1,83,main.txt,87
1,80,ispoweroftwo.txt-1,17,main.txt,89
1,80,ispoweroftwo.txt-1,46,elaboracaso.txt,84
1,80,ispoweroftwo.txt-1,62,main.txt,87
1,80,ispoweroftwo.txt-1,20,analyse.txt,78
1,80,ispoweroftwo.txt-1,60,main.txt,87
1,80,ispoweroftwo.txt-1,72,main.txt,88
1,80,ispoweroftwo.txt-1,15,gcd.txt,53
1,80,ispoweroftwo.txt-1,31,main.txt,85
1,80,ispoweroftwo.txt-1,16,main.txt,86
1,80,ispoweroftwo.txt-1,73,main.txt,87
1,80,ispoweroftwo.txt-1,51,main.txt,77
1,80,ispoweroftwo.txt-1,76,powerof2.txt,56
1,80,ispoweroftwo.txt-1,26,main.txt,87
1,80,ispoweroftwo.txt-1,28,mylog2.txt,51
1,80,ispoweroftwo.txt-1,63,main.txt,86
1,80,ispoweroftwo.txt-1,92,gcd.txt,48
1,80,ispoweroftwo.txt-1,42,solve.txt,65
1,80,ispoweroftwo.txt-1,46,euclide.txt,57
1,80,ispoweroftwo.txt-1,90,gcd.txt,46
1,80,ispoweroftwo.txt-1,1,main.txt,81
